Code,Name,Gross Price,LOS ,Type,Discount
CAR-0024,DDDI (Permanent Pacemaker)1 ICU + 3 Wards,66000.0,,PKG,0
CAR-0025,ASD Closure8 Days,55000.0,,PKG,0
CAR-0026,PercardiocentesisDay Case,1650.0,,PKG,0
CAR-0027,PTCA TV + 4 Stents1 ICU + 3 Wards,88000.0,,PKG,0
CAR-0028,VVIR (Permanent Pacemaker)1 ICU + 3 Wards,77000.0,,PKG,0
CAR-0029,Aortic Aneurysm5 Days,22000.0,,PKG,0
CAR-0030,Aorto Bifemoral Bypass (Excluding Sythetic Bypass Graft)5 Days,44000.0,,PKG,0
CAR-0031,Arterial Embolectomy & Venous Thumbectomy3 Days,16500.0,,PKG,0
CAR-0032,Cardiac Catheterization Peadia1 Day,9900.0,,PKG,0
CAR-0033,Congenital Heart (Excluding Prosthesis Cost)10 Days,44000.0,,PKG,0
CAR-0034,Femoro Post Tibial Bypass (Excluding Sythetic Bypass Graft)5 Days,33000.0,,PKG,0
CAR-0035,Intra-Aortic Balloon Insertion1 Day,6600.0,,PKG,0
CAR-0036,Left Common Illiac Femoral Bypass (Excluding Sythetic Bypass Graft)4 Days,27500.0,,PKG,0
CAR-0037,Ligation of Patient Ducts Arterious Through Left Thoracutomy (Close Heart Surgery4 Days,33000.0,,PKG,0
CAR-0038,Open Lung Biopsy1 Day,7700.0,,PKG,0
CAR-0040,Thalium Stress Test1 Day,2750.0,,PKG,0
CAR-0041,Thoracoscopy Diagnostic3 Days,11000.0,,PKG,0
CAR-0042,Thoracoscopy Therapeutic4 Days,16500.0,,PKG,0
CAR-0043,Thoractomy Evacutation of Hemothorax & Suturing of Lung Blebs5 Days,33000.0,,PKG,0
ENT-0001,Adenoidectomy1 Day,3300.0,,PKG,0
ENT-0002,SMD1 Day,2200.0,,PKG,0
ENT-0003,Excision of Lumps from Neck & Head2 Days,3300.0,,PKG,0
ENT-0004,Drainage of Abscess Neck1 Day,2420.0,,PKG,0
ENT-0005,Upper Endoscopy BiopsyDay Case,3300.0,,PKG,0
ENT-0006,Drainage of Quinsy1 Day,2420.0,,PKG,0
ENT-0007,Nasal Polypectomy1 Day,4290.0,,PKG,0
ENT-0008,Direct Laryngoscopy with Biopsy1 Day,5500.0,,PKG,0
ENT-0009,Myringotomy & Insert of Ear Gromets1 Day,3300.0,,PKG,0
ENT-0010,Antral WashoutDay Case,1980.0,,PKG,0
ENT-0011,Myringotomy & Gromet Tube Insertion ( Bilateral)Day Case,4950.0,,PKG,0
ENT-0012,Excision of Uvula A292Day Case,3300.0,,PKG,0
ENT-0013,Gromet TubeOPD,550.0,,PKG,0
ENT-0014,Tonsillectomy with or without Adenoidectomy1 Day,3960.0,,PKG,0
ENT-0015,Reduction of Fracture Nasal Bone1 Day,3300.0,,PKG,0
ENT-0016,SMR Submucus Resection 2 Days,6050.0,,PKG,0
ENT-0017,Tracheostomy2 Days,5500.0,,PKG,0
ENT-0018,Foreign Body Oesophagus1 Day,3300.0,,PKG,0
ENT-0019,Nasal Cautherization for EpistaxisDay Case,1650.0,,PKG,0
ENT-0020,Partial Inferior Turbinectomy (Unilateral/Bilateral)Day Case,3300.0,,PKG,0
ENT-0021,Bronchoscopy (Foreign Body Removal from Trachea)1 Day,4400.0,,PKG,0
ENT-0022,Simple Mastoidectomy2 Days,6600.0,,PKG,0
ENT-0023,Bronchoscopy1 Days,3300.0,,PKG,0
ENT-0024,Intra Nasal Antrostomy2 Days,3960.0,,PKG,0
ENT-0025,Suction Clearance EarsDay Case,1980.0,,PKG,0
ENT-0026,Removal of Foreign Body from TracheaDay Case,3300.0,,PKG,0
ENT-0027,Removal of Foreign Body from EarOPD,1430.0,,PKG,0
ENT-0028,Aural Polypectomy2 Days,3630.0,,PKG,0
ENT-0029,Cordal Nodule of Benign Tumour from the Vocal Cord1 Days,6600.0,,PKG,0
ENT-0030,Radical Mastoidectomy2 Days,9240.0,,PKG,0
ENT-0031,Septoplasty2 Days,7150.0,,PKG,0
ENT-0032,Caldwell- LUC Operation3 Days,6380.0,,PKG,0
ENT-0033,Turbinectomy/UnilateralDay Case,4400.0,,PKG,0
ENT-0034,Oro-Antral Fistula2 Days,6380.0,,PKG,0
ENT-0035,Cordopexy2 Days,6050.0,,PKG,0
ENT-0036,Functional Endoscopy Sinus Surgery Grade 1 (F.E.S.S.)3 Days,7700.0,,PKG,0
ENT-0037,Operation for Malignant Tumour in ENT5 Days,15400.0,,PKG,0
ENT-0038,Functional Endoscopy Sinus Surgery Grade 2 (F.E.S.S.)2 Days,9900.0,,PKG,0
ENT-0039,Tympanoplasty4 Days,10560.0,,PKG,0
ENT-0040,Functional Endoscopy Sinus Surgery Grade 3 (F.E.S.S.)2 Days,9900.0,,PKG,0
ENT-0041,External Frontal Operation4 Days,10560.0,,PKG,0
ENT-0042,Bilateral Linear Caute Inferior TurbinateDay Case,2200.0,,PKG,0
ENT-0043,External Ethmoid Operation4 Days,10560.0,,PKG,0
ENT-0044,Correction of Deviated Nasal Septum3 Days,6600.0,,PKG,0
ENT-0045,Stapedectomy4 Days,11660.0,,PKG,0
ENT-0046,Laser Assited Uveloplatoplasty (Laup)2 Days,5500.0,,PKG,0
ENT-0047,Operation on Vocal Cord E.G. Woodman4 Days,13200.0,,PKG,0
ENT-0048,Microlaryngoscopy with Procedure2 Days,6600.0,,PKG,0
ENT-0049,Arytenoidectomy4 Days,12705.0,,PKG,0
ENT-0050,Radical Mastoidectomy + Tympanoplasty4 Days,13200.0,,PKG,0
ENT-0051,Tumour of the Vocal Cords1 Day,9900.0,,PKG,0
FMCAR-0017,PERMANENT PACEMAKER,5720.0,,PKG,0
FMCARS0004,ATRIAL PACING,1430.0,,PKG,0
FMCARS0005,PERMANENT PACEMAKER IMPLANTATI ON (DDD),8580.0,,PKG,0
FMCARS0013,LEFT HEART CATHETERIZATION,2145.0,,PKG,0
FMCARS0015,BALLON VALVULOPLASTY,7150.0,,PKG,0
FMCARS0016,P.T.C.A. (SINGLE VESSEL),5005.0,,PKG,0
FMCARS0017,P.T.C.A. (MULTI VESSEL),7150.0,,PKG,0
FMCARS0018,CORONARY STENTING,1430.0,,PKG,0
FMCARS0019,BALOON ATRIAL SEPTOSTOMY,3575.0,,PKG,0
FMCAT-0003,PERMANENT PACEMAKER IMPLANTATI ON,14300.0,,PKG,0
FMCAT-0004,ATRIAL PACING,1430.0,,PKG,0
FMCAT-0005,INTRA-AORTIC BALLOON INSERTION,2860.0,,PKG,0
FMCAT-0006,INTRA-AORTIC BALLOON PUMP USE,858.0,,PKG,0
FMCAT-0007,RIGHT HEART CATHETERIZATION,2145.0,,PKG,0
FMCAT-0008,LEFT HEART CAHTETERIZATION,2145.0,,PKG,0
FMCAT-0010,BALLON VALVULOPLASTY,2860.0,,PKG,0
FMCAT-0011,P.T.C.A. (SINGLE VESSEL),5005.0,,PKG,0
FMCAT-0012,P.T.C.A. (MULTI VESSEL),7150.0,,PKG,0
FMCAT-0013,CORONARY STENTING,1516.9,,PKG,0
FMCAT-0014,BALLON ATRIAL SEPTOSTOMY,3575.0,,PKG,0
FMCAT-0015,RENAL ANGIOGRAPHY,2159.3,,PKG,0
FMCAT-0016,PERIPHERAL ANGIOGRAPHY,2159.3,,PKG,0
FMCAT-0017,REMOVAL OF FOREIGN BODY BY SNA RE,1430.0,,PKG,0
FMCAT-0018,PERICARDIAL TAPPING,7150.0,,PKG,0
FMCAT-0030,CORONARY STENTING PTCA TV (1 STENT),17160.0,,PKG,0
FMCAT-0031,CORONARY STENTING PTCA TV (2 STENTS),18590.0,,PKG,0
FMCAT-0032,CORONARY STENTING PTCA TV (3 STENTS),21450.0,,PKG,0
FMCAT-0033,CORONARY STENTING PTCA TV (4 STENTS),24310.0,,PKG,0
FMCAT-0035,DR. ALAMRI DIAGNOSTICS CATHLAB,2860.0,,PKG,0
FMCAT-0036,DR. ALAMRI THERAPEUTIC CATHLAB(SINGLE),4290.0,,PKG,0
FMCAT-0037,DR. ALAMRI THERAEUTIC CATHLAB(MULTIPLE),5720.0,,PKG,0
FMCAT-0038,Temporary Pacemaker Implantation,2860.0,,PKG,0
FMCAT-0039,VASCULAR STENT PLACEMENT SINGLE VESSAL ONE STENT,42900.0,,PKG,0
FMCAT-0040,AORTIC ILIAC ANGIOPLASTY SINGLE VESSAL,25740.0,,PKG,0
FMCAT-0041,CATHETER CLOSURE OF PDA,7586.7,,PKG,0
FMCAT-0043,CORONARY STENTING PTCA SV (1 STENT),11047.3,,PKG,0
FMCAT-0044,CORONARY STENTING PTCA SV (2 STENTS),13256.1,,PKG,0
FMCAT-0045,CORONARY STENTING PTCA SV (3 STENTS),15372.5,,PKG,0
FMCAT-0046,CORONARY STENTING PTCA DV (1 STENT),13256.1,,PKG,0
FMCAT-0047,CORONARY STENTING PTCA DV (2 STENTS),14729.0,,PKG,0
FMCAT-0048,CORONARY STENTING PTCA DV (3 STENTS),17674.8,,PKG,0
FMCAT-0049,CORONARY STENTING PTCA DV (4 STENTS),20620.6,,PKG,0
FMCTS-0002,THORACOTOMY PLUS BIOPSY,7150.0,,PKG,0
FMCTS-0003,LOBECTOMY,8580.0,,PKG,0
FMCTS-0004,PNEUMONECOMY,8580.0,,PKG,0
FMCTS-0005,SEGMENTECTOMY,10010.0,,PKG,0
FMCTS-0006,STERNOTOMY PLUS BIOPSY,7150.0,,PKG,0
FMCTS-0007,STERNOTOMY + EXCISION OF MASS,10010.0,,PKG,0
FMCTS-0008,REPAIR OF DIAPHERNIA,7150.0,,PKG,0
FMCTS-0009,EXCISION OF CHEST WALL TUMOUR,14300.0,,PKG,0
FMCTS-0010,DECORTICATION,10010.0,,PKG,0
FMCTS-0011,EXCISION OF LUNG CYST,10010.0,,PKG,0
FMCTS-0012,REP.OF RUPTURE BRONC./TRACHEA,14300.0,,PKG,0
FMCTS-0013,THORACOPLASTY,14300.0,,PKG,0
FMCTS-0014,REPAIR OF OESOP. INJ.,11440.0,,PKG,0
FMCTS-0015,RESECTION OF SUP.SULCUS T.,14300.0,,PKG,0
FMCTS-0016,SCALENE L.N. BIOPSY,3575.0,,PKG,0
FMCTS-0017,CERVICAL RIB EXCISION,7150.0,,PKG,0
FMCTS-0018,HELLER S OP. FOR ACHOLASIA,8580.0,,PKG,0
FMCTS-0019,MEDIASTINOSCOPY DIAGNOSTIC,4290.0,,PKG,0
FMCTS-0020,MEDIASTINOSCOPY OPERATIVE,7150.0,,PKG,0
FMCTS-0021,THORACOSCOPY,10010.0,,PKG,0
FMCTS-0022,INTERNAL PACE-MAKER,10010.0,,PKG,0
FMCTS-0023,EXTERNAL PACE-MAKER,7150.0,,PKG,0
FMCTS-0024,PERICARDIECTOMY,11440.0,,PKG,0
FMCTS-0025,EXCISION OF PERICARDIAL CYST,8580.0,,PKG,0
FMCTS-0026,ONE-WAY VALVE FOR CHEST TUBE (HEIMLICH S VALVE),214.5,,PKG,0
FMCTS-0027,DIAGNOSTIC ASPIRATION,451.0,,PKG,0
FMCTS-0028,EXCISION OF MEDIASTINAL MASS,10510.5,,PKG,0
FMCTS-0030,DIAGNOSTIC THORACOSCOPY,7507.5,,PKG,0
FMCTS-0031,EXTRAPLEURAL PNEUMONECTOMY,12012.0,,PKG,0
FMCTS-0032,EXCISION OF SUPERIOR SULCU TUMUR,11440.0,,PKG,0
FMCTS-0033,DRAINAGE OF LUNG ABSCESS,3754.3,,PKG,0
FMCTS-0034,MUSCLE FLAP FOR CLOSURE OF PLEURAL POUCH,15015.0,,PKG,0
FMCTS-0035,DRAINAGE OF CHEST WALL ABSCESS,751.3,,PKG,0
FMCTS-0036,EXCISION OF CHEST WALL SINUS,7507.5,,PKG,0
FMCTS-0037,RESECTION OF PHARYNGEAL DIVERT ICULUM,10510.5,,PKG,0
FMCTS-0038,REPAIR OF EVENTIATION OF DIAPH RAGM,10510.5,,PKG,0
FMCTS-0039,REPAIR OF TRACHEO-OESOPHAGEAL FISTULA,10510.5,,PKG,0
FMCTS-0040,WOUND SUTURING,150.7,,PKG,0
FMCTS-0041,MINI THORACOTOMY,2252.8,,PKG,0
FMCTS-0042,ASPIRATION OF COLD ABSCESS,300.3,,PKG,0
FMCTS-0043,EXCISION OF LYMPH NODE,451.0,,PKG,0
FMCTS-0044,THORACOSTOMY,1501.5,,PKG,0
FMCTS-0045,ASPIRATION BIOPSY,451.0,,PKG,0
FMCTS-0046,LIGATION OF PATENT DUCTUS ARTERIOSOUS,7150.0,,PKG,0
FMCTS-0047,RIBRESECTION,5720.0,,PKG,0
FMCTS-0048,EXPLORATORY THORACOTOMY,4290.0,,PKG,0
FMCTS-0055,AORTIC DISSECTION GRAFT,12870.0,,PKG,0
FMCTS-0056,REPAIR OF EPIGASTRIC HERNIA,1787.5,,PKG,0
FMCTS-0058,STERNAL REWIRING,3575.0,,PKG,0
FMCTS-0059,EXPLORATION OF STERNAL SINUS AFTER OPEN HEART SURGERY,1716.0,,PKG,0
FMCTS-0079,SUPERFICIAL LYMPHNODE BIOPSY,451.0,,PKG,0
FMCTS-0080,RE-EXPLORATION AFTER OPENHEART SURGERY,17875.0,,PKG,0
FMCTS-1000,DAY CARE SUPERVISION,165.0,,PKG,0
FMCTS-1001,DOCTOR S DAYCARE SUPERVISION,79.2,,PKG,0
FMCTS-1002,ATRIAL SEPTAL DEFECT CLOSURE,8937.5,,PKG,0
FMCTS-1003,RE-OPENING THE STERNUM,687.5,,PKG,0
FMCTSS0001,CHEST TUBE INSERTION,3754.3,,PKG,0
FMCTSS0002,GAUZE FIXATION OF FLAIL CHEST,3003.0,,PKG,0
FMCTSS0003,SURGICAL FIX. OF FLAIL CHEST,9009.0,,PKG,0
FMCTSS0004,INTERCOSTAL NERVE BLOCK,1501.5,,PKG,0
FMCTSS0005,CHEMICAL PLEUROCTESIS,3003.0,,PKG,0
FMCTSS0006,CLS OF BRONCHO-PLEURAL FISTULA,15015.0,,PKG,0
FMCTSS0007,ELOESSER FLAP,4504.5,,PKG,0
FMCTSS0008,REPAIR OF CHEST WALL DEFECT,18018.0,,PKG,0
FMCTSS0009,DIAGNOSTIC RIGID BRONCHOSCOPY,4504.5,,PKG,0
FMCTSS0010,THERAPEUTIC RIGID BRONCHOSCOPY,5255.8,,PKG,0
FMCTSS0011,DIAG. RIGID OESOPHAGOSCOPY,3003.0,,PKG,0
FMCTSS0012,THERA. RIGID OESOPHAGOSCOPY,3754.3,,PKG,0
FMCTSS0013,NEEDLE LUNG BIOPSY,3003.0,,PKG,0
FMCTSS0014,NEEDLE PLEURAL BIOPSY,3003.0,,PKG,0
FMCTSS0015,THORACENTESIS,2252.8,,PKG,0
FMCTSS0016,CLOSURE OF PATENT DUCTUS,10510.5,,PKG,0
FMCTSS0017,SHUNTING PROCEDURE,10510.5,,PKG,0
FMCTSS0018,PERICARDIOTHENTESIS,3754.3,,PKG,0
FMCTSS0019,PERICARDIAL WINDOW,7507.5,,PKG,0
FMCTSS0020,MONALDI S PROCEDURE,4504.5,,PKG,0
FMCTSS0021,INTERNAL PACE MAKER,6006.0,,PKG,0
FMCTSS0022,REPAIR OF WOUND DEHESENCE,7507.5,,PKG,0
FMCTSS0026,OPEN HEART SURGERY BY EXTERNAL TEAM,35750.0,,PKG,0
FMDER-0036,SKIN TAG EXCISION PER UNIT,837.1,,PKG,0
FMDER-0037,LOC. SEROFAL VARICOCELECTOMY,837.1,,PKG,0
FMDER-0038,MILIA EXTRACTION,800.8,,PKG,0
FMDER-0046,ACNE SURGERY (COMEDONE EXTRACT,422.4,,PKG,0
FMDER-0066,VARICOCELE,2982.1,,PKG,0
FMDER-0067,TESTICULAR EXPLORATION,1658.8,,PKG,0
FMDER-0069,SEBACEOUS CYST EXCISSION SMALL,314.6,,PKG,0
FMDER-0070,SEBACEOUS CYST EXCISSION LARGE,837.1,,PKG,0
FMDER-0081,INCISSI.& DRAIN.ABCS.SUPERFCL.,122.1,,PKG,0
FMDER-0082,INCISSI.& DRAIN ABCSS.-DEEP,243.1,,PKG,0
FMDER-0086,EXTRACTION OF MOLLUSCA BODIES AREA,165.0,,PKG,0
FMDER-0095,ERECTILE DISORDERS DETECTION USING DUPPLER APPARATUS,165.0,,PKG,0
FMDER-0120,NON - SURGICAL FACE LIFT,837.1,,PKG,0
FMDER-0121,WEIGHT REDUC. BY DEEP HEAT METHOD AND BODY WRAP 10 SESS.,2488.2,,PKG,0
FMDER-0123,WEIGHT REDUC. BY DEEP HEAT METHOD AND BODY WRAP PER TREAT,422.4,,PKG,0
FMDER-0157,SEBACEOUS CYST EXCISSION MED.,800.8,,PKG,0
FMDER-0158,SEBACEOUS CYST EXCISSION-LARGE,1580.7,,PKG,0
FMDER-0159,ELECTROCAUTERY-SMALL AREA,165.0,,PKG,0
FMDER-0160,ELECTROCAUTERY-MEDIUM,400.4,,PKG,0
FMDER-0161,ELECTROCAUTERY-LARGE AREA,800.8,,PKG,0
FMDER-0162,ELECTROCAUTERY-EXTRA LARGE,1580.7,,PKG,0
FMDER-0163,MOLLUSCA BODIES EXTRAC. SMALL,122.1,,PKG,0
FMDER-0164,MOLLUSCA BODIES EXTRAC. MEDIUM,243.1,,PKG,0
FMDER-0165,MOLLUSCA BODIES EXTRAC.LARGE,314.6,,PKG,0
FMDER-0166,MILIA EXTRACTION - SMALL,286.0,,PKG,0
FMDER-0167,MILIA EXTRACTION - MEDIUM,572.0,,PKG,0
FMDER-0168,MILIA EXTRACTION - LARGE,929.5,,PKG,0
FMDNT-0079,BIOPSY OF BONE (MEDIUM),1738.0,,PKG,0
FMDNT-2000,ADDITIONAL FEE FOR COMPLICATED OPERATIONS G.A.,1738.0,,PKG,0
FMDNTC0001,ENUCLEATION OF SMALL CYST,872.3,,PKG,0
FMDNTC0002,ENUCLEATION OF MODERATE CYST,1394.8,,PKG,0
FMDNTC0004,MARSUPIALIZATION OF CYST,3468.3,,PKG,0
FMDNTC0013,MAX.TUBEROSITY PLASTIC REDUC- TION (BONY),522.5,,PKG,0
FMDNTC0015,REMOVAL OF FLABBY TISSUE 1/2 JAW,700.7,,PKG,0
FMDNTC0017,LINGUAL FRENECTOMY (TONGUE TIE),429.0,,PKG,0
FMDNTC0019,REMOVAL OF DENTURE FISSURATUM WITH GRAFT (M.M.),1738.0,,PKG,0
FMDNTC0020,REMOVAL OF TORES PALATINUS SML,522.5,,PKG,0
FMDNTC0021,REMOV. OF TORES PALATINUS LRGE,872.3,,PKG,0
FMDNTC0024,VESTIBULOPLASTY 1/2 JAW,1051.6,,PKG,0
FMDNTC0025,VESTIBULOPLASTY WITH GRAFT(MM),1051.6,,PKG,0
FMDNTC0026,LOWERING OF THE FLOOR OF MOUTH,3468.3,,PKG,0
FMDNTC0028,REMOVAL OF SALIVARY CALCUL.ANT,872.3,,PKG,0
FMDNTC0029,REMVAL OF SALIVARY CALCUL.POST,1501.5,,PKG,0
FMDNTC0030,ENUCLEATION OF MUCOCELE,872.3,,PKG,0
FMDNTC0031,MARSUPIALIZATION OF RANULA,872.3,,PKG,0
FMDNTC0035,SURGICAL EXCISION OF INTRA- ORAL TUMOUR SMALL,522.5,,PKG,0
FMDNTC0036,SURGICAL EXCISION OF INTRAORAL TUMOUR MEDIUM,872.3,,PKG,0
FMDNTC0037,SURGICAL EXCISION OF INTRAORAL TUMOUR LARGE,1738.0,,PKG,0
FMDNTC0040,REMOVAL OF FOREIGN BODY,872.3,,PKG,0
FMDNTC0041,REMOVAL OF PLATE OR WIRES OF OLD FRACTURE,872.3,,PKG,0
FMDNTC0042,ZYGOMATIC FRACTURE,2602.6,,PKG,0
FMDNTC0046,INTERMAX. FIXATION TRACTION,1738.0,,PKG,0
FMDNTC0047,BIOPSY OF SOFT TISSUE,443.3,,PKG,0
FMDNTC0072,EXTRA-ORAL VERTICAL OSTEOTOMY IN THE RAMI,3468.3,,PKG,0
FMDNTC0073,EXTRA-ORAL SUBCONDYLAR - OSTEOTOMY (OBLIQUE),3468.3,,PKG,0
FMDNTC0074,INTRA-ORAL SUBCONDYLAR - OSTEOTOMY (OBLIQUE),2602.6,,PKG,0
FMDNTC0075,HORIZONTAL OSTEOTOMY IN THE RAMI,3125.1,,PKG,0
FMDNTC0076,INTRA-ORAL SAGITTAL OSTEOTOMY,2953.5,,PKG,0
FMDNTC0077,OSTECTOMY IN THE BODY OF MADIBLE (Z),3468.3,,PKG,0
FMDNTC0078,OSTEOTOMY OF MAXILLA,3468.3,,PKG,0
FMDNTC0079,PROGENIC OPERATION WITH REAL PROGENIC,3468.3,,PKG,0
FMDNTC0080,PROGENIC OPERATION WITH PSEUDOPROGENIC,2602.6,,PKG,0
FMDNTI0010,REMOVAL OF T IMPLANT,522.5,,PKG,0
FMDNTI0024,T.P.S. IMPLANT 3,2602.6,,PKG,0
FMDNTI0025,T.P.S. IMPLANT 4,3468.3,,PKG,0
FMDNTI0049,H.A. GRANULES FILLER IN - MODERATE CAVITY,443.3,,PKG,0
FMDNTI0050,H.A. GRANULESS FILLER IN LARGE CAVITY,700.7,,PKG,0
FMDNTM0011,SLIDING FLAP OPERATION 1/2 JAW,1738.0,,PKG,0
FMDNTS0021,OPERCULECTOMY,700.7,,PKG,0
FMDNTS0027,ENUCLEATION OF SMALL CYST,1738.0,,PKG,0
FMDNTS0028,ENUCLEATION OF MODERATE CYST,2602.6,,PKG,0
FMDNTS0029,ENUCLEATION OF LARGE CYST,3468.3,,PKG,0
FMDNTS0037,CLOSURE OF ACCIDENTAL OPENING OF MAX. SINUS (SMALL),1738.0,,PKG,0
FMDNTS0038,CLOSURE OF ACCIDENTAL OPENING OF MAXILLARY SINUS (MODERATE),2367.2,,PKG,0
FMDNTS0039,CLOSURE OF ACCIDENTAL OPENING OF MAX. SINUS (LARGE),3468.3,,PKG,0
FMDNTS0045,MAX. TUBEROSITY REDUCTION SOFT TISSUE,700.7,,PKG,0
FMDNTS0046,MAX.TUBEROSITY REDUCTION(BONY),1738.0,,PKG,0
FMDNTS0049,LABIAL FRENECTOMY,1738.0,,PKG,0
FMDNTS0050,LINGUAL FRENECTOMY(TONGUE TIE),1738.0,,PKG,0
FMDNTS0051,REMOVAL OF DENTURE FISSURATUM SMALL,872.3,,PKG,0
FMDNTS0052,REMOVAL OF DENTURE FISSURATUM LARGE,1738.0,,PKG,0
FMDNTS0053,REMOVAL OF TORES PALATINUS SML,1738.0,,PKG,0
FMDNTS0054,REMOV. OF TORES PALATINUS LRGE,3468.3,,PKG,0
FMDNTS0055,REMOV. OF MANDIBULAR TOR.SMLL.,1738.0,,PKG,0
FMDNTS0056,REMOV. OF MADIBULAR TOR. LRGE,2602.6,,PKG,0
FMDNTS0057,VESTIBULOPLASTY HALF JAW,2602.6,,PKG,0
FMDNTS0058,VESTIBULOPLASTY ONE JAW,3468.3,,PKG,0
FMDNTS0059,DEEPNING OF SULCUS,4733.3,,PKG,0
FMDNTS0060,RIDGE AUGEMENTATION,6943.2,,PKG,0
FMDNTS0061,REMOVAL OF SAL. CALCULAI ANT. I/O,872.3,,PKG,0
FMDNTS0062,REMOVAL OF SAL. CALCULAI MID. I/O,1580.7,,PKG,0
FMDNTS0063,REM. OF SAL. CALCULAI POST I/O,2602.6,,PKG,0
FMDNTS0064,ENUCLEATION OF MUCOCEL SMALL,1223.2,,PKG,0
FMDNTS0065,ENUCLEATION OF MUCOCEL LARGE,1580.7,,PKG,0
FMDNTS0066,MARSUPIALIZATION OF RANULA SML,2602.6,,PKG,0
FMDNTS0067,MURSUPILALIZATION OF RANULA LARGE,3153.7,,PKG,0
FMDNTS0068,REMOVAL OF SUB MANDIBULAR SALIVARY GLAND,4733.3,,PKG,0
FMDNTS0069,SUPERFACIAL PAROTIDACTOMY,5519.8,,PKG,0
FMDNTS0070,MANIPULATION OF DISLOCATED TMJ,1051.6,,PKG,0
FMDNTS0071,MANIPULATION OF LUXATED TMJ PD,3153.7,,PKG,0
FMDNTS0072,PAIN AND CLICKING TMJ P.D.,4733.3,,PKG,0
FMDNTS0073,MYOFACIAL PAIN DISFUNCTION SYDROME P. D.,6306.3,,PKG,0
FMDNTS0074,FACIAL PAIN P. D.,1580.7,,PKG,0
FMDNTS0075,BIOPSY OF SOFT TISSUE - SMALL,471.9,,PKG,0
FMDNTS0076,BIOPSY OF SOFT TISSUE - MEDIUM,794.2,,PKG,0
FMDNTS0077,BIOPSY OF SOFT TISSUE - LARGE,1266.1,,PKG,0
FMDNTS0078,BIOPSY OF BONE (SUPERFACIAL),794.2,,PKG,0
FMDNTS0079,BIOPSY OF BONE (MODERATE),1580.7,,PKG,0
FMDNTS0080,BIOPSY OF BONE (DEEP),2367.2,,PKG,0
FMDNTS0081,SURGICAL EXCISION INTRA-ORAL SWELLING SMALL,1580.7,,PKG,0
FMDNTS0082,SURGICAL EXCISION OF INTRA- ORAL SWELLING - MEDIUM,2367.2,,PKG,0
FMDNTS0083,SURGICAL EXCISION OF INTRA- ORAL SWELLING LARGE,3153.7,,PKG,0
FMDNTS0084,SURGICAL EXCISION OF BENIGN TUMOUR IN SOFT PALATE,3946.8,,PKG,0
FMDNTS0085,SURGICAL EXCISION OF BENIGN TUMOUR IN HARD PALATE,5519.8,,PKG,0
FMDNTS0089,SURGICAL EXCISION OF MALIGNANT TUMOUR MEDIUM,9460.0,,PKG,0
FMDNTS0090,SURGICAL EXCISION OF MALIGNANT TUMOUR LARGE,11039.6,,PKG,0
FMDNTS0091,STICHES FOR SUPERFICIAL WOUND,872.3,,PKG,0
FMDNTS0092,STICHES FOR DEEP WOUND,1738.0,,PKG,0
FMDNTS0093,REMOVAL OF FOREIGN BODY SUPER.,872.3,,PKG,0
FMDNTS0094,REMOVAL OF FOREIGN BODY DEEP,1580.7,,PKG,0
